log_id,product_id,plant_id,date_key,operator_id,defect_type,rework_hours
40455,419,4,20230217,2608,Scratch,2.45
40456,30,3,20220607,1893,Misalignment,2.32
40457,345,7,20230425,1786,Color Deviation,1.66
40458,27,6,20241222,739,Misalignment,4.2
40459,328,9,20220223,812,Dent,3.08
40460,127,7,20220317,1316,Misalignment,3.88
40461,446,1,20240811,378,Color Deviation,3.79
40462,224,9,20230915,1827,Misalignment,1.88
40463,307,2,20230518,2786,Misalignment,4.92
40464,447,3,20220829,833,Scratch,4.05
40465,334,4,20220104,2080,Dent,4.22
40466,401,4,20241105,1184,Dent,4.84
40467,346,3,20231112,1849,Dent,1.06
40468,5,8,20230327,656,Misalignment,0.96
40469,167,10,20231128,102,Misalignment,4.62
40470,275,8,20220215,18,Dent,1.21
40471,260,7,20231003,2276,Dent,2.51
40472,277,4,20240531,2917,Color Deviation,3.77
40473,16,3,20230322,926,Color Deviation,4.98
40474,313,7,20241104,954,Scratch,0.78
40475,298,8,20230908,497,Scratch,0.86
40476,227,5,20221205,2688,Color Deviation,4.73
40477,495,3,20240112,2736,Color Deviation,3.18
40478,225,8,20220709,120,Color Deviation,3.54
40479,304,8,20230214,190,Scratch,0.71
40480,392,7,20230729,2319,Dent,2.53
40481,313,5,20240324,873,Misalignment,2.82
40482,304,4,20220423,2828,Color Deviation,2.08
40483,251,1,20221010,2513,Color Deviation,2.22
40484,280,7,20231009,1225,Scratch,1.2
40485,109,9,20231128,602,Color Deviation,1.71
40486,56,1,20220725,1133,Color Deviation,2.65
40487,223,1,20231212,1187,Scratch,2.67
40488,262,4,20220504,2340,Misalignment,1.2
40489,489,5,20240831,2836,Dent,0.81
40490,28,10,20230921,1301,Misalignment,2.57
40491,467,3,20230515,575,Scratch,3.69
40492,285,4,20240617,2679,Scratch,2.96
40493,459,5,20221017,739,Misalignment,0.58
40494,276,4,20221205,2443,Misalignment,1.86
40495,398,9,20230130,1739,Scratch,2.3
40496,278,4,20230501,1097,Scratch,0.91
40497,128,1,20221115,620,Dent,3.64
40498,444,8,20240322,712,Dent,2.11
40499,62,6,20230116,751,Dent,2.33
40500,422,4,20230914,2167,Misalignment,1.85
40501,74,10,20221010,1134,Scratch,1.79
40502,487,9,20240627,1000,Color Deviation,3.03
40503,497,2,20230418,1572,Misalignment,1.08
40504,197,5,20230218,2409,Color Deviation,2.0
40505,297,6,20230121,809,Color Deviation,3.17
40506,129,3,20231113,383,Dent,2.34
40507,364,5,20221003,317,Dent,1.41
40508,251,4,20240920,2920,Dent,0.84
40509,172,10,20240615,872,Misalignment,3.24
40510,367,8,20230527,1509,Scratch,1.92
40511,431,6,20231020,222,Scratch,0.93
40512,273,6,20240215,1356,Dent,0.86
40513,458,2,20230215,187,Scratch,0.77
40514,201,3,20240316,73,Dent,2.5
40515,343,2,20230606,2903,Color Deviation,4.53
40516,216,4,20220302,1658,Color Deviation,2.91
40517,13,9,20230405,2930,Scratch,3.45
40518,30,7,20231215,250,Color Deviation,4.73
40519,127,8,20230103,2710,Misalignment,1.25
40520,117,8,20240526,267,Dent,4.58
40521,338,6,20220916,1789,Misalignment,2.94
40522,216,2,20221109,2975,Color Deviation,4.81
40523,56,10,20220218,1885,Misalignment,3.65
40524,224,10,20230602,2307,Dent,2.74
40525,140,10,20230224,183,Dent,0.87
40526,199,2,20231214,1021,Color Deviation,1.19
40527,461,3,20241204,1126,Dent,2.57
40528,439,9,20220616,2534,Misalignment,4.22
40529,303,3,20220721,2785,Scratch,1.09
40530,440,1,20220810,2034,Dent,4.88
40531,323,1,20240218,1890,Scratch,4.57
40532,84,4,20230514,659,Dent,4.81
40533,93,1,20230206,2593,Color Deviation,2.51
40534,294,3,20220930,2644,Scratch,4.42
40535,163,7,20220405,381,Scratch,2.88
40536,163,9,20230206,2154,Scratch,1.75
40537,147,5,20220110,2904,Color Deviation,4.5
40538,334,8,20220727,1352,Scratch,0.98
40539,230,5,20241105,1592,Color Deviation,4.36
40540,360,1,20230113,2833,Color Deviation,1.45
40541,181,9,20241121,2787,Misalignment,1.4
40542,105,9,20220607,224,Color Deviation,2.72
40543,151,4,20241214,2825,Misalignment,0.53
40544,471,8,20220107,1655,Misalignment,1.59
40545,371,4,20231001,2796,Dent,3.9
40546,241,7,20230217,477,Color Deviation,2.24
40547,152,3,20221007,1593,Scratch,3.76
40548,94,9,20230809,2010,Scratch,1.71
40549,259,1,20240827,531,Color Deviation,1.17
40550,14,4,20220128,431,Dent,3.33
40551,157,6,20220610,2903,Color Deviation,4.43
40552,239,2,20220514,1927,Color Deviation,2.4
40553,378,2,20240815,1976,Dent,3.34
40554,194,5,20231208,1185,Misalignment,0.58
40555,264,9,20230129,503,Color Deviation,2.06
40556,284,5,20230113,677,Scratch,1.69
40557,203,1,20230405,1853,Misalignment,3.39
40558,186,4,20231109,1637,Scratch,1.71
40559,132,6,20230920,618,Misalignment,1.08
40560,456,6,20221013,9,Color Deviation,2.16
40561,228,10,20220603,1223,Misalignment,2.35
40562,238,6,20220430,2077,Misalignment,1.55
40563,87,3,20240704,564,Color Deviation,2.91
40564,454,4,20240510,2229,Dent,2.87
40565,255,4,20230914,725,Misalignment,2.95
40566,314,3,20230426,2579,Dent,3.31
40567,37,10,20220828,2642,Misalignment,3.57
40568,420,8,20220405,1809,Dent,1.33
40569,14,9,20220227,207,Dent,2.03
40570,444,8,20220902,483,Color Deviation,1.13
40571,277,1,20231225,2511,Color Deviation,4.94
40572,481,10,20220405,2772,Misalignment,0.91
40573,245,5,20220625,2081,Misalignment,1.04
40574,143,9,20220830,1455,Color Deviation,1.42
40575,59,3,20220216,317,Scratch,1.88
40576,186,3,20230322,2197,Dent,1.96
40577,245,10,20240413,2219,Dent,1.85
40578,283,2,20240301,2780,Dent,2.66
40579,197,3,20230123,2655,Dent,3.17
40580,100,3,20220827,1871,Dent,4.86
40581,28,8,20240925,122,Dent,2.81
40582,388,10,20220208,1808,Scratch,1.7
40583,40,5,20240425,771,Dent,3.3
40584,143,3,20221223,656,Misalignment,4.99
40585,35,2,20240109,1539,Misalignment,2.59
40586,203,2,20221125,2007,Dent,3.77
40587,416,5,20240305,919,Scratch,0.99
40588,45,1,20240728,2994,Misalignment,2.48
40589,297,8,20220711,999,Scratch,3.99
40590,28,9,20240918,728,Color Deviation,0.61
40591,367,2,20230204,1192,Color Deviation,1.6
40592,217,3,20220226,2706,Misalignment,3.72
40593,485,6,20230511,744,Scratch,2.76
40594,460,10,20230402,2575,Scratch,0.7
40595,297,3,20230214,1733,Misalignment,3.79
40596,115,7,20230219,2251,Color Deviation,0.96
40597,136,8,20231205,752,Misalignment,1.5
40598,155,9,20221219,2195,Misalignment,1.09
40599,430,3,20220422,1084,Misalignment,4.76
40600,23,7,20240308,1479,Dent,1.77
40601,39,3,20221107,66,Misalignment,1.41
40602,75,1,20240627,2650,Misalignment,2.08
40603,256,6,20231118,2547,Misalignment,4.12
40604,428,7,20240729,2255,Dent,3.79
40605,453,5,20240511,1300,Misalignment,3.95
40606,372,9,20221127,1106,Misalignment,4.62
40607,348,4,20240503,1167,Misalignment,4.88
40608,91,3,20241026,695,Color Deviation,3.07
40609,286,1,20231122,905,Color Deviation,2.27
40610,377,10,20230421,2739,Color Deviation,1.91
40611,397,6,20241225,427,Misalignment,1.83
40612,73,4,20241231,1732,Dent,3.89
40613,9,10,20240120,1998,Misalignment,0.58
40614,243,6,20220813,2085,Dent,2.22
40615,77,10,20240420,1408,Color Deviation,0.84
40616,78,10,20220928,2865,Misalignment,0.56
40617,312,1,20230214,706,Misalignment,1.8
40618,335,2,20220114,904,Dent,4.42
40619,214,7,20221013,2868,Color Deviation,4.97
40620,426,3,20220614,984,Dent,4.01
40621,162,7,20230318,1558,Dent,4.73
40622,346,10,20240522,1890,Color Deviation,1.3
40623,77,2,20230703,2500,Misalignment,2.82
40624,210,6,20230625,1603,Misalignment,3.16
40625,238,5,20220214,2399,Scratch,1.46
40626,166,8,20220928,634,Dent,4.11
40627,123,8,20240410,2387,Misalignment,4.99
40628,96,9,20240528,1475,Scratch,2.73
40629,62,3,20220216,299,Color Deviation,1.66
40630,66,5,20230307,1281,Scratch,1.89
40631,486,4,20220304,792,Dent,4.36
40632,388,10,20221213,352,Dent,3.01
40633,221,10,20240406,1948,Scratch,1.38
40634,158,4,20241026,1696,Misalignment,0.84
40635,331,10,20221005,366,Scratch,2.23
40636,150,5,20220428,1653,Dent,2.53
40637,26,2,20231003,661,Color Deviation,2.56
40638,498,8,20230707,1807,Color Deviation,2.25
40639,108,1,20230309,2769,Color Deviation,4.48
40640,445,6,20220902,1769,Color Deviation,4.83
40641,168,1,20221010,1154,Scratch,4.8
40642,247,3,20240531,2823,Scratch,2.35
40643,395,6,20241012,126,Color Deviation,2.6
40644,497,4,20240923,281,Scratch,4.79
40645,166,9,20230402,2840,Dent,1.82
40646,183,4,20220214,2205,Dent,1.28
40647,472,10,20240216,1154,Scratch,1.17
40648,408,4,20220204,2326,Scratch,3.45
40649,194,2,20220131,663,Color Deviation,3.11
40650,47,4,20220510,247,Dent,2.86
40651,424,2,20241016,1996,Dent,2.41
40652,199,9,20220709,453,Misalignment,4.37
40653,21,4,20220809,65,Dent,4.53
40654,389,1,20241103,2836,Dent,1.4
40655,402,8,20220112,915,Scratch,2.02
40656,159,10,20240827,1139,Scratch,4.04
40657,154,10,20240811,2189,Dent,4.93
40658,312,10,20220612,1329,Misalignment,2.88
40659,19,1,20230115,1,Dent,4.26
40660,121,9,20230217,1742,Color Deviation,4.29
40661,175,8,20220428,838,Misalignment,4.25
40662,455,2,20240809,137,Color Deviation,3.21
40663,122,5,20240812,2994,Dent,4.25
40664,290,4,20240930,2955,Dent,1.32
40665,21,5,20230609,1428,Dent,1.18
40666,380,4,20220510,1310,Misalignment,4.32
40667,300,4,20240915,2368,Dent,3.14
40668,272,3,20220125,1333,Scratch,1.53
40669,238,8,20220327,1022,Misalignment,3.96
40670,236,2,20220807,1718,Dent,4.04
40671,456,5,20230120,283,Color Deviation,2.62
40672,374,9,20221211,2437,Color Deviation,1.67
40673,223,2,20230909,2537,Color Deviation,3.52
40674,489,4,20240723,1325,Scratch,2.8
40675,281,3,20230929,2292,Color Deviation,1.51
40676,393,1,20240107,2773,Color Deviation,1.33
40677,479,8,20230223,966,Color Deviation,4.19
40678,292,2,20220702,2778,Misalignment,4.93
40679,373,3,20241205,619,Scratch,1.44
40680,467,10,20230228,742,Dent,4.74
40681,18,10,20240514,1227,Misalignment,1.07
40682,24,1,20220526,1809,Misalignment,0.72
40683,231,8,20231019,462,Scratch,3.2
40684,123,5,20240917,1395,Misalignment,1.07
40685,344,2,20240830,1759,Scratch,3.46
40686,40,4,20241003,2646,Misalignment,4.74
40687,143,2,20231116,2166,Dent,4.66
40688,424,2,20230731,2754,Color Deviation,3.44
40689,250,8,20241115,696,Dent,2.96
40690,332,4,20230314,1428,Scratch,1.2
40691,85,10,20240509,1505,Misalignment,2.99
40692,348,1,20240519,1180,Color Deviation,3.22
40693,202,6,20230718,467,Misalignment,3.05
40694,23,3,20220512,1983,Scratch,3.74
40695,70,8,20221129,2749,Dent,3.44
40696,269,1,20240701,1142,Scratch,3.74
40697,394,4,20241011,1226,Scratch,2.97
40698,184,4,20220913,1111,Misalignment,0.61
40699,296,4,20220204,2374,Color Deviation,4.07
40700,295,8,20221002,2170,Dent,1.26
40701,281,10,20230405,2718,Dent,2.96
40702,272,3,20220323,1573,Misalignment,0.5
40703,106,3,20231026,1615,Color Deviation,2.15
40704,13,5,20231028,1928,Color Deviation,3.07
40705,294,10,20230808,1913,Color Deviation,2.69
40706,315,1,20230906,1539,Misalignment,0.69
40707,416,6,20220209,1419,Color Deviation,3.04
40708,408,3,20240511,484,Misalignment,4.47
40709,467,2,20220319,28,Color Deviation,2.5
40710,304,4,20241110,754,Dent,1.23
40711,376,5,20231220,2117,Color Deviation,2.38
40712,207,6,20240922,1805,Misalignment,3.86
40713,371,10,20240921,2982,Misalignment,3.35
40714,16,5,20220226,2098,Dent,1.41
40715,18,7,20240418,2332,Dent,4.83
40716,260,1,20220122,2583,Dent,2.32
40717,171,2,20230302,2269,Dent,2.01
40718,153,10,20240821,909,Scratch,2.72
40719,297,10,20221128,2695,Dent,0.94
40720,256,4,20220111,1036,Misalignment,0.85
40721,478,10,20240310,1693,Misalignment,2.0
40722,368,9,20220926,1810,Misalignment,4.94
40723,60,4,20231219,2809,Color Deviation,4.25
40724,90,4,20230410,1987,Scratch,1.57
40725,51,5,20240924,637,Scratch,3.0
40726,273,7,20240819,586,Misalignment,1.36
40727,375,4,20241116,2203,Misalignment,0.78
40728,160,2,20231104,2173,Dent,1.02
40729,356,3,20231127,907,Scratch,4.79
40730,245,2,20221213,2286,Dent,4.46
40731,128,5,20231010,2814,Dent,1.76
40732,108,7,20230702,2096,Scratch,3.55
40733,496,5,20231228,2786,Scratch,4.42
40734,73,8,20230511,2501,Misalignment,1.38
40735,429,7,20240325,834,Dent,2.46
40736,462,9,20240224,489,Color Deviation,4.65
40737,329,8,20230512,1328,Dent,3.9
40738,163,7,20220901,454,Scratch,4.53
40739,368,3,20230913,547,Color Deviation,4.31
40740,16,3,20220919,1145,Color Deviation,2.8
40741,109,5,20220817,2626,Misalignment,1.27
40742,75,8,20220902,139,Dent,4.41
40743,310,1,20240906,459,Color Deviation,4.92
40744,342,7,20230619,525,Color Deviation,3.7
40745,49,6,20230725,2371,Dent,3.09
40746,453,6,20220213,69,Color Deviation,4.13
40747,172,9,20220704,2758,Dent,2.13
40748,188,7,20220704,1680,Misalignment,0.82
40749,163,6,20230205,1453,Dent,1.55
40750,287,2,20221021,1098,Dent,1.85
40751,395,5,20240329,2455,Misalignment,4.1
40752,41,9,20231104,323,Dent,4.51
40753,289,3,20241203,523,Misalignment,3.56
40754,58,8,20231107,1606,Color Deviation,3.39
40755,353,3,20220409,2730,Color Deviation,1.14
40756,65,9,20221207,2454,Misalignment,1.71
40757,7,1,20220422,735,Misalignment,0.89
40758,68,8,20220504,2799,Scratch,1.92
40759,478,8,20230525,1411,Misalignment,3.51
40760,37,9,20241030,1662,Color Deviation,1.21
40761,235,4,20220507,1471,Scratch,2.96
40762,107,3,20220101,2615,Scratch,4.34
40763,22,6,20230320,2296,Misalignment,2.96
40764,1,2,20241125,1899,Misalignment,4.5
40765,388,2,20221111,1357,Dent,0.86
40766,354,4,20240705,1724,Color Deviation,4.22
40767,15,3,20240829,1592,Dent,3.63
40768,139,2,20220513,1325,Scratch,1.72
40769,20,8,20230313,1992,Dent,2.66
40770,316,7,20230811,749,Color Deviation,0.69
40771,279,3,20220601,2256,Misalignment,3.62
40772,196,5,20220703,1549,Color Deviation,1.95
40773,44,5,20230114,1979,Misalignment,0.77
40774,89,1,20230302,229,Misalignment,4.06
40775,318,3,20220611,2657,Color Deviation,2.1
40776,313,6,20230620,2852,Color Deviation,1.13
40777,355,5,20220416,706,Scratch,2.75
40778,43,2,20230517,439,Misalignment,3.14
40779,390,10,20220316,1455,Color Deviation,1.82
40780,344,4,20231128,2062,Dent,3.08
40781,312,1,20220707,882,Misalignment,0.92
40782,452,5,20220308,2849,Misalignment,1.33
40783,102,2,20230206,727,Dent,4.12
40784,52,7,20221026,171,Misalignment,4.0
40785,81,4,20240402,255,Dent,1.72
40786,359,5,20220808,733,Misalignment,2.6
40787,197,2,20221213,942,Misalignment,1.62
40788,24,2,20230706,1768,Dent,1.36
40789,235,10,20220629,2207,Misalignment,2.2
40790,353,2,20221110,1465,Dent,2.46
40791,324,1,20240829,843,Scratch,3.98
40792,349,9,20230427,362,Dent,3.44
40793,448,9,20240413,1095,Color Deviation,0.69
40794,147,5,20230213,1843,Misalignment,2.5
40795,205,1,20240306,2765,Scratch,1.21
40796,326,2,20240704,268,Color Deviation,3.35
40797,156,4,20230207,1114,Color Deviation,1.83
40798,237,3,20220629,2559,Scratch,3.93
40799,434,2,20230826,1602,Dent,1.18
40800,266,9,20240102,2760,Scratch,3.35
40801,29,1,20221028,2690,Misalignment,3.13
40802,365,10,20230308,2218,Color Deviation,1.03
40803,442,4,20240717,1086,Misalignment,0.51
40804,278,10,20230209,2660,Color Deviation,1.17
40805,80,8,20230808,1229,Color Deviation,4.38
40806,26,1,20240309,2956,Scratch,2.51
40807,271,10,20240813,2640,Dent,0.99
40808,210,10,20241109,457,Misalignment,3.75
40809,4,7,20221214,1332,Color Deviation,1.97
40810,25,3,20221021,462,Scratch,4.91
40811,403,7,20220618,2294,Scratch,1.67
40812,27,10,20221116,2017,Misalignment,1.42
40813,387,6,20230419,833,Scratch,4.97
40814,33,9,20220914,1546,Dent,2.18
40815,165,9,20230108,2299,Color Deviation,4.39
40816,353,2,20220326,700,Scratch,2.16
40817,354,10,20220408,2699,Scratch,1.7
40818,359,7,20221002,828,Scratch,4.7
40819,353,7,20220319,2155,Scratch,2.24
40820,336,6,20221105,2308,Misalignment,2.91
40821,417,9,20240607,304,Misalignment,2.87
40822,302,1,20220307,118,Scratch,1.35
40823,366,2,20221107,1267,Misalignment,4.0
40824,443,7,20220825,2812,Color Deviation,2.29
40825,363,7,20241001,592,Misalignment,1.38
40826,64,1,20230820,758,Scratch,3.91
40827,29,5,20241205,1691,Misalignment,1.43
40828,376,8,20230424,2685,Misalignment,1.15
40829,113,4,20220919,2630,Misalignment,1.52
40830,99,9,20241007,690,Color Deviation,2.54
40831,234,7,20240507,2737,Misalignment,4.41
40832,157,5,20231029,109,Scratch,1.97
40833,319,3,20240119,422,Scratch,1.81
40834,500,7,20230329,2362,Dent,4.93
40835,285,10,20231110,2350,Color Deviation,4.02
40836,63,7,20241223,659,Dent,4.0
40837,344,7,20240428,1557,Misalignment,4.33
40838,222,2,20240108,1544,Color Deviation,0.91
40839,210,9,20240823,2140,Scratch,3.8
40840,244,10,20240307,481,Color Deviation,4.42
40841,348,8,20230809,1451,Scratch,0.72
40842,487,5,20240829,1692,Scratch,4.68
40843,380,7,20221108,1330,Color Deviation,2.84
40844,485,1,20221004,2428,Misalignment,4.83
40845,487,9,20240315,940,Dent,3.01
40846,99,3,20221208,1659,Misalignment,2.5
40847,249,3,20220718,909,Dent,4.6
40848,56,2,20221121,621,Color Deviation,3.02
40849,179,6,20220201,586,Scratch,4.96
40850,74,2,20240602,2699,Scratch,4.8
40851,457,8,20221122,1658,Misalignment,3.5
40852,22,3,20241222,1379,Scratch,2.7
40853,426,1,20240307,434,Scratch,2.26
40854,37,5,20220301,1939,Scratch,4.85
40855,277,1,20230811,490,Dent,1.06
40856,164,2,20241224,787,Dent,1.42
40857,324,4,20221002,763,Misalignment,2.37
40858,69,6,20241114,971,Scratch,1.92
40859,16,8,20220907,376,Color Deviation,2.25
40860,81,10,20231125,1247,Color Deviation,2.79
40861,259,2,20241021,2637,Color Deviation,0.92
40862,341,2,20230122,964,Dent,4.38
40863,323,8,20231224,1717,Misalignment,2.24
40864,397,3,20220923,1400,Color Deviation,1.75
40865,169,5,20230602,953,Color Deviation,4.92
40866,343,6,20231121,2665,Color Deviation,4.59
40867,195,2,20241220,1718,Misalignment,2.51
40868,99,6,20230125,502,Misalignment,4.5
40869,467,3,20220318,468,Misalignment,4.31
40870,303,10,20240508,164,Misalignment,3.74
40871,351,6,20240113,1034,Misalignment,3.66
40872,485,10,20220327,760,Misalignment,1.78
40873,346,9,20231019,335,Color Deviation,0.75
40874,280,9,20230522,270,Color Deviation,0.53
40875,31,1,20241218,2482,Color Deviation,0.79
40876,385,7,20230702,1425,Dent,1.95
40877,310,4,20241218,2159,Misalignment,4.14
40878,189,1,20220626,155,Color Deviation,0.86
40879,35,1,20220717,1644,Dent,1.25
40880,435,4,20220210,2564,Dent,2.42
40881,13,2,20240507,1644,Misalignment,3.1
40882,247,9,20221009,1243,Misalignment,2.64
40883,423,2,20230110,1533,Color Deviation,1.34
40884,179,7,20220312,2629,Color Deviation,3.94
40885,181,3,20230520,2005,Scratch,3.44
40886,448,3,20230326,1279,Scratch,4.53
40887,103,5,20221225,1336,Color Deviation,4.51
40888,356,5,20240513,1168,Color Deviation,2.14
40889,104,6,20221001,471,Dent,2.59
40890,300,6,20240218,262,Color Deviation,2.17
40891,39,9,20221023,2561,Scratch,2.19
40892,330,2,20230305,520,Misalignment,4.45
40893,249,5,20230721,2741,Misalignment,4.93
40894,380,3,20240824,526,Misalignment,2.11
40895,393,1,20240425,227,Misalignment,4.95
40896,76,9,20220424,1481,Dent,4.73
40897,311,4,20240908,2205,Dent,1.29
40898,127,5,20241016,2155,Color Deviation,3.12
40899,67,4,20220915,1329,Color Deviation,3.95
40900,51,6,20241018,336,Misalignment,1.29
40901,385,5,20231214,1625,Misalignment,0.85
40902,52,4,20220410,1775,Color Deviation,4.68
40903,284,10,20230421,2258,Scratch,4.82
40904,276,7,20240917,1864,Scratch,2.78
40905,186,4,20231008,2830,Misalignment,4.05
40906,11,8,20221205,844,Color Deviation,1.83
40907,446,8,20220427,2542,Dent,2.98
40908,192,3,20231128,371,Scratch,3.4
40909,185,7,20240126,619,Color Deviation,1.8
40910,450,2,20230904,1578,Color Deviation,4.36
40911,87,10,20240924,1170,Scratch,4.33
40912,366,9,20230127,1464,Misalignment,3.22
40913,68,1,20221225,2924,Dent,2.31
40914,329,6,20220518,2510,Scratch,3.4
40915,354,2,20220729,2701,Misalignment,2.61
40916,464,6,20230717,1796,Dent,3.2
40917,427,9,20230325,1232,Color Deviation,1.3
40918,329,3,20240809,2887,Misalignment,2.9
40919,146,7,20241223,992,Dent,5.0
40920,92,2,20230510,89,Dent,2.48
40921,388,9,20230717,1757,Color Deviation,3.24
40922,339,3,20240214,2098,Misalignment,1.14
40923,340,1,20230303,372,Dent,3.08
40924,465,8,20241018,1736,Dent,3.72
40925,111,9,20240327,1747,Misalignment,3.96
40926,292,6,20220707,2475,Dent,2.59
40927,367,8,20230618,1688,Color Deviation,4.06
40928,295,9,20220604,2786,Scratch,4.65
40929,140,8,20240608,1615,Misalignment,1.01
40930,214,6,20230303,2847,Scratch,3.26
40931,14,8,20240111,2100,Scratch,3.18
40932,429,4,20221215,708,Misalignment,4.23
40933,71,7,20230111,851,Misalignment,3.15
40934,232,10,20241105,1605,Scratch,4.02
40935,440,8,20220401,907,Scratch,1.02
40936,160,1,20220509,949,Dent,2.5
40937,414,3,20240326,150,Scratch,1.38
40938,64,9,20230429,1571,Dent,0.92
40939,469,9,20231118,1376,Misalignment,1.03
40940,120,8,20220427,756,Misalignment,1.45
40941,480,8,20221019,912,Color Deviation,4.83
40942,71,10,20230510,2836,Misalignment,1.33
40943,133,7,20241226,1519,Misalignment,4.76
40944,165,8,20230816,474,Scratch,2.44
40945,404,3,20230911,2627,Dent,4.07
40946,34,7,20231222,2107,Color Deviation,2.15
40947,89,7,20230704,2175,Scratch,1.77
40948,179,2,20231223,1110,Misalignment,2.73
40949,384,6,20231028,604,Misalignment,4.83
